s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
23.3331785,89636.8261355,43126.3563934,0.9761569,-0.0629923,9.7222222,0.0000000
24.2959703,89636.0338006,43126.9033610,0.8763091,-0.0888936,9.7222222,0.0000000
25.0889453,89635.4837110,43127.4745096,0.8200804,-0.0205741,9.7222222,0.0000000
26.0260096,89634.7703240,43128.0821020,0.8407152,-0.0146889,9.7222222,0.0000000
26.8863242,89634.1448889,43128.6728407,0.7936789,-0.0542830,9.7222222,0.0000000
27.7632667,89633.5320166,43129.3000692,0.7464116,-0.0608323,9.7222222,0.0000000
28.6554697,89632.9440671,43129.9711441,0.6860577,-0.0702213,9.7222222,0.0000000
29.4897327,89632.4389674,43130.6351239,0.6251769,-0.0640354,9.7222222,0.0000000
30.3158511,89631.9726545,43131.3170504,0.5797345,-0.0450649,9.7222222,0.0000000
31.1280440,89631.5416809,43132.0054683,0.5513465,0.0083695,9.7222222,0.0000000
31.9889287,89631.0962648,43132.7421683,0.5937374,0.0176177,9.7222222,0.0000000
32.7736802,89630.6222679,43133.3675977,0.5803388,-0.0278565,9.7222222,0.0000000
33.6863139,89630.1674353,43134.1588167,0.5464542,0.0052168,9.7222222,0.0000000
34.6290703,89629.6583793,43134.9523226,0.5900181,0.0438191,9.7222222,0.0000000
35.6081696,89629.0983590,43135.7554494,0.6306682,0.0373660,9.7222222,0.0000000
36.5856202,89628.5049056,43136.5321236,0.6631265,0.0263524,9.7222222,0.0000000
37.5864467,89627.8806314,43137.3143866,0.6828006,0.0223379,9.7222222,0.0000000
38.5926836,89627.2385664,43138.0891544,0.7079600,0.0155644,9.7222222,0.0000000
39.5938873,89626.5753890,43138.8392242,0.7140451,0.0000240,9.7222222,0.0000000
40.5867794,89625.9327059,43139.5960552,0.7080078,0.0037652,9.7222222,0.0000000
41.5691729,89625.2908283,43140.3397554,0.7214826,0.0080825,9.7222222,0.0000000
42.5601720,89624.6293405,43141.0776668,0.7239577,0.0183196,9.7222222,0.0000000
43.5868563,89623.9544363,43141.8513495,0.7584457,0.0126932,9.7222222,0.0000000
44.6826658,89623.1706588,43142.6171767,0.7508989,-0.0259352,9.7222222,0.0000000
45.6946626,89622.5179414,43143.3905443,0.7037794,-0.0216861,9.7222222,0.0000000
46.7607738,89621.8259123,43144.2015245,0.7058328,0.0031559,9.7222222,0.0000000
47.8607494,89621.1128707,43145.0390912,0.7106154,0.0009222,9.7222222,0.0000000
48.9601147,89620.3913020,43145.8685143,0.7078611,-0.0066195,9.7222222,0.0000000
50.0907852,89619.6629249,43146.7333164,0.6958536,-0.0095369,9.7222222,0.0000000
51.2147795,89618.9459821,43147.5989700,0.6863587,-0.0057704,9.7222222,0.0000000
52.3572884,89618.2266062,43148.4865650,0.6827750,-0.0091976,9.7222222,0.0000000
53.3775060,89617.5814156,43149.2768643,0.6664668,-0.0145881,9.7222222,0.0000000
54.4636949,89616.9246012,43150.1419661,0.6520465,-0.0135342,9.7222222,0.0000000
55.5602617,89616.2568928,43151.0118077,0.6369249,-0.0211113,9.7222222,0.0000000
56.5793738,89615.6665651,43151.8425319,0.6073818,-0.0341997,9.7222222,0.0000000
57.5966744,89615.0947358,43152.6839068,0.5672803,-0.0211346,9.7222222,0.0000000
58.6204610,89614.5702856,43153.5631627,0.5642442,-0.0212794,9.7222222,0.0000000
59.6663622,89613.9882920,43154.4321810,0.5232386,-0.0674179,9.7222222,0.0000000
60.6710218,89613.5480290,43155.3352366,0.4259996,-0.0785519,9.7222222,0.0000000
61.6795753,89613.1566855,43156.2647689,0.3650970,-0.0672089,9.7222222,0.0000000
62.6914314,89612.8270630,43157.2214307,0.2902101,-0.0862154,9.7222222,0.0000000
63.6962748,89612.5801026,43158.1954537,0.1912265,-0.1071179,9.7222222,0.0000000
64.6879735,89612.4482203,43159.1783441,0.0763447,-0.1160063,9.7222222,0.0000000
65.6458644,89612.4316566,43160.1360917,-0.0349383,-0.1135388,9.7222222,0.0000000
66.6776407,89612.5176337,43161.1642796,-0.1495597,-0.1413262,9.7222222,0.0000000
67.6340079,89612.7271968,43162.0974042,-0.3159151,-0.1608821,9.7222222,0.0000000
68.6279811,89613.1209494,43163.0100606,-0.4633347,-0.1681523,9.7222222,0.0000000
69.5472368,89613.5808324,43163.8060120,-0.6376290,-0.1891859,9.7222222,0.0000000
70.5092427,89614.2339393,43164.5123452,-0.8192428,-0.1822243,9.7222222,0.0000000
71.4830858,89614.9915010,43165.1242854,-0.9903877,-0.1994896,9.7222222,0.0000000
72.4702261,89615.8658594,43165.5824811,-1.2104385,-0.2049827,9.7222222,0.0000000
73.4627506,89616.8302441,43165.8171448,-1.3961848,-0.1615733,9.7222222,0.0000000
74.4444449,89617.8060241,43165.9247417,-1.5294196,-0.1521672,9.7222222,0.0000000
75.3730834,89618.7342168,43165.8959699,-1.6868748,-0.1775427,9.7222222,0.0000000
76.2992533,89619.6416671,43165.7107008,-1.8587273,-0.1620687,9.7222222,0.0000000
77.2891861,89620.5650092,43165.3537608,-1.9974152,-0.1284818,9.7222222,0.0000000
78.2007786,89621.3696258,43164.9252831,-2.1030387,-0.1009464,9.7222222,0.0000000
79.1759277,89622.1893611,43164.3971261,-2.1878748,-0.0922647,9.7222222,0.0000000
80.1578832,89622.9642017,43163.7939192,-2.2836103,-0.1010822,9.7222222,0.0000000
81.1304983,89623.6660759,43163.1206045,-2.3854472,-0.1023229,9.7222222,0.0000000
82.0735710,89624.2769028,43162.4020805,-2.4796290,-0.0911841,9.7222222,0.0000000
83.0014909,89624.8150530,43161.6461508,-2.5560520,-0.0715952,9.7222222,0.0000000
83.9539445,89625.3155357,43160.8357898,-2.6142546,-0.0453477,9.7222222,0.0000000
84.9105241,89625.7754234,43159.9970123,-2.6426222,-0.0284129,9.7222222,0.0000000
85.8857138,89626.2399263,43159.1395556,-2.6691418,-0.0283163,9.7222222,0.0000000
86.8477031,89626.6567178,43158.2725445,-2.6974759,-0.0296708,9.7222222,0.0000000
87.8145650,89627.0686708,43157.3978350,-2.7263724,-0.0169250,9.7222222,0.0000000
88.8660944,89627.4706871,43156.4261885,-2.7316372,0.0072669,9.7222222,0.0000000
89.8638796,89627.8853289,43155.5186382,-2.7114803,0.0116723,9.7222222,0.0000000
90.8716235,89628.3069374,43154.6033273,-2.7082281,0.0031363,9.7222222,0.0000000
91.8897637,89628.7360505,43153.6800335,-2.7051265,0.0025866,9.7222222,0.0000000
92.9168581,89629.1715381,43152.7498327,-2.7029379,0.0015184,9.7222222,0.0000000
93.9529468,89629.6123294,43151.8121852,-2.7019938,0.0003879,9.7222222,0.0000000
94.9975243,89630.0570207,43150.8669912,-2.7021309,-0.0003890,9.7222222,0.0000000
96.0494031,89630.5042718,43149.9149326,-2.7028092,-0.0005149,9.7222222,0.0000000
97.1072069,89630.9532949,43148.9571607,-2.7032172,-0.0044574,9.7222222,0.0000000
98.1693579,89631.4041271,43147.9954356,-2.7122587,-0.0016560,9.7222222,-4.9917346
99.2204782,89631.8329402,43147.0357621,-2.7067168,0.0111805,9.1666667,0.0000000
100.2918766,89632.2982453,43146.0706789,-2.6885278,0.0129780,9.1666667,0.0000000
101.3638150,89632.7711216,43145.1086810,-2.6789005,0.0016888,9.1666667,0.0000000
102.4360344,89633.2552928,43144.1520031,-2.6849068,0.0020360,9.1666667,0.0000000
103.4963916,89633.7114703,43143.1947886,-2.6745586,0.0194299,9.1666667,0.0000000
104.5554512,89634.2093013,43142.2600312,-2.6437268,0.0288390,9.1666667,0.0000000
105.6045023,89634.7181651,43141.3426622,-2.6137628,0.0319166,9.1666667,0.0000000
106.6129810,89635.2453497,43140.4829496,-2.5780575,0.0417525,9.1666667,0.0000000
107.6621230,89635.8172053,43139.6033587,-2.5278519,0.0618802,9.1666667,0.0000000
108.6889574,89636.4401175,43138.7870443,-2.4495957,0.0957052,9.1666667,0.0000000
109.7030311,89637.1183957,43138.0331980,-2.3325263,0.1028929,9.1666667,0.0000000
110.7738142,89637.9446437,43137.3521029,-2.2350787,0.0923291,9.1666667,0.0000000
111.7739612,89638.7484114,43136.7569125,-2.1413192,0.1169905,9.1666667,0.0000000
112.7789137,89639.6284193,43136.2716131,-2.0005012,0.1531682,9.1666667,0.0000000
113.7326250,89640.5238381,43135.9432986,-1.8413142,0.1862273,9.1666667,0.0000000
114.6901784,89641.4641737,43135.7625295,-1.6445716,0.2248125,9.1666667,0.0000000
115.6586708,89642.4318501,43135.8022786,-1.4083150,0.2409637,9.1666667,0.0000000
116.6146286,89643.3491092,43136.0715202,-1.1808490,0.2177711,9.1666667,0.0000000
117.6081948,89644.2255694,43136.5394853,-0.9837650,0.1903807,9.1666667,0.0000000
118.6405942,89645.0283356,43137.1886501,-0.7951442,0.1781372,9.1666667,0.0000000
119.6792471,89645.6975088,43137.9830097,-0.6148335,0.1572107,9.1666667,0.0000000
120.7280820,89646.2281168,43138.8877250,-0.4669687,0.1370331,9.1666667,0.0000000
121.7839275,89646.6431028,43139.8585990,-0.3264225,0.1417837,9.1666667,0.0000000
122.8105016,89646.8937962,43140.8540924,-0.1717156,0.1365110,9.1666667,0.0000000
123.8875860,89647.0015986,43141.9257684,-0.0392500,0.1180981,9.1666667,0.0000000
124.9121019,89646.9761015,43142.9499670,0.0764794,0.1054942,9.1666667,0.0000000
125.9522458,89646.8440552,43143.9816952,0.1785596,0.0959651,9.1666667,0.0000000
127.0237384,89646.6015272,43145.0253794,0.2791228,0.0940559,9.1666667,0.0000000
128.0584443,89646.2645463,43146.0036739,0.3766600,0.0868115,9.1666667,0.0000000
129.0745222,89645.8479900,43146.9304398,0.4571544,0.0594059,9.1666667,0.0000000
130.0849680,89645.3705885,43147.8209950,0.4970475,0.0417062,9.1666667,0.0000000
131.1496321,89644.8585220,43148.7544282,0.5436993,0.0493049,9.1666667,0.0000000
132.1373412,89644.3098914,43149.5757526,0.5982396,0.0337509,9.1666667,0.0000000
133.1121679,89643.7532927,43150.3760557,0.6099367,0.0059955,9.1666667,0.0000000
134.0864019,89643.1934419,43151.1733630,0.6099251,-0.0026122,9.1666667,0.0000000
135.0729714,89642.6301354,43151.9833044,0.6048146,-0.0053246,9.1666667,0.0000000
136.0510207,89642.0763455,43152.7894664,0.5994642,0.0111364,9.1666667,0.0000000
137.0284794,89641.5268407,43153.5978413,0.6265920,0.0143696,9.1666667,0.0000000
138.0420648,89640.9093144,43154.4015929,0.6280747,-0.0137113,9.1666667,0.0000000
139.0357985,89640.3478039,43155.2214787,0.5990690,-0.0159083,9.1666667,0.0000000
140.0327187,89639.7868379,43156.0455946,0.5964068,0.0230513,9.1666667,0.0000000
141.0398601,89639.2221770,43156.8795561,0.6452652,0.0286181,9.1666667,0.0000000
142.1302000,89638.5268522,43157.7194159,0.6564327,-0.0109806,9.1666667,0.0000000
143.1634182,89637.9270226,43158.5606914,0.6219473,-0.0207387,9.1666667,0.0000000
144.2052492,89637.3178932,43159.4058974,0.6133988,0.0013106,9.1666667,0.0000000
145.2421791,89636.7304578,43160.2603816,0.6246716,0.0220908,9.1666667,0.0000000
146.2974459,89636.0946135,43161.1025752,0.6596170,0.0221823,9.1666667,0.0000000
147.3993806,89635.4085998,43161.9649239,0.6725234,0.0099335,9.1666667,0.0000000
148.4882698,89634.7298138,43162.8163517,0.6813796,0.0101435,9.1666667,0.0000000
149.6080019,89634.0175130,43163.6803121,0.6949266,0.0085367,9.1666667,0.0000000
150.6918679,89633.3188075,43164.5089109,0.7001910,0.0017452,9.1666667,0.0000000
151.8100429,89632.5985977,43165.3642548,0.6987696,-0.0020876,9.1666667,0.0000000
152.9275058,89631.8806758,43166.2205909,0.6955240,-0.0131978,9.1666667,0.0000000
154.0337329,89631.1736877,43167.0714177,0.6694218,-0.0198779,9.1666667,0.0000000
155.1145904,89630.5239152,43167.9351587,0.6520493,-0.0058501,9.1666667,-6.7165489
156.2002173,89629.8590620,43168.7933872,0.6567476,0.0035211,8.3333333,0.0000000
157.2508576,89629.2196332,43169.6270393,0.6595713,0.0127604,8.3333333,0.0000000
158.2664596,89628.5929321,43170.4262221,0.6831137,0.0414689,8.3333333,0.0000000
159.2364351,89627.9665295,43171.1668112,0.7419110,-0.0031557,8.3333333,0.0000000
160.1947699,89627.2910239,43171.8465889,0.6770284,-0.0164411,8.3333333,0.0000000
161.0409041,89626.8431501,43172.5644693,0.7122436,0.1265510,8.3333333,0.0000000
161.7726725,89626.2740204,43173.0244435,0.8767136,0.1174124,8.3333333,0.0000000
162.5153994,89625.7099080,43173.5075796,0.8853675,0.0100521,8.3333333,0.0000000
163.2188759,89625.1547525,43173.9396463,0.8912510,-0.0268958,8.3333333,0.0000000
163.8884917,89624.6420220,43174.3703350,0.8484371,-0.0712446,8.3333333,0.0000000
164.5479846,89624.1578759,43174.8181446,0.7965592,-0.0827963,8.3333333,0.0000000
165.2431738,89623.6738409,43175.3171418,0.7362744,-0.0876144,8.3333333,0.0000000
165.9959742,89623.1860206,43175.8905001,0.6696945,-0.0703328,8.3333333,0.0000000
166.7936921,89622.7119271,43176.5320522,0.6272222,-0.0408459,8.3333333,0.0000000
167.5958013,89622.2471248,43177.1857632,0.6043482,-0.0434240,8.3333333,0.0000000
168.4164602,89621.7899133,43177.8672605,0.5567550,-0.0784674,8.3333333,0.0000000
169.3099626,89621.3417891,43178.6402620,0.4698423,-0.1121432,8.3333333,0.0000000
170.1448825,89621.0086685,43179.4058480,0.3629243,-0.1431366,8.3333333,0.0000000
170.9413366,89620.7633201,43180.1635704,0.2363330,-0.1663966,8.3333333,0.0000000
171.7830919,89620.6261696,43180.9940773,0.0903319,-0.1998063,8.3333333,0.0000000
172.6259410,89620.6117613,43181.8368033,-0.1002616,-0.2323254,8.3333333,0.0000000
173.4634192,89620.7931955,43182.6543920,-0.3000508,-0.2046787,8.3333333,0.0000000
174.3706782,89621.1258643,43183.4984597,-0.4573722,-0.1541741,8.3333333,0.0000000
175.3906430,89621.6417025,43184.3783684,-0.5971787,-0.1153658,8.3333333,0.0000000
176.4569339,89622.2964774,43185.2199419,-0.6980547,-0.0911499,8.3333333,0.0000000
177.5105026,89623.0032607,43186.0012641,-0.7904036,-0.1125172,8.3333333,0.0000000
178.4300718,89623.6962285,43186.6057499,-0.9200666,-0.1258098,8.3333333,0.0000000
179.5780212,89624.6453464,43187.2514767,-1.0505178,-0.0998420,8.3333333,0.0000000
180.8126278,89625.7578118,43187.7868965,-1.1579458,-0.0870040,8.3333333,0.0000000
181.9331761,89626.8011071,43188.1957525,-1.2554256,-0.0901867,8.3333333,0.0000000
183.0308124,89627.8629632,43188.4737223,-1.3579965,-0.1141269,8.3333333,0.0000000
184.1135938,89628.9303234,43188.6558149,-1.5042700,-0.1761643,8.3333333,0.0000000
185.0523999,89629.8678751,43188.6072989,-1.7141281,-0.1901016,8.3333333,0.0000000
186.0844245,89630.8735018,43188.3753727,-1.8789280,-0.1402820,8.3333333,0.0000000
187.0308850,89631.7463580,43188.0094364,-1.9916738,-0.0963694,8.3333333,0.0000000
187.8965119,89632.5269334,43187.6352547,-2.0535578,-0.0809300,8.3333333,0.0000000
188.8308732,89633.3396929,43187.1743285,-2.1373469,-0.0973822,8.3333333,0.0000000
189.8390011,89634.1639739,43186.5939124,-2.2427216,-0.1052772,8.3333333,0.0000000
190.7276105,89634.8212530,43185.9959067,-2.3370301,-0.0689114,8.3333333,0.0000000
191.6549473,89635.4719207,43185.3351608,-2.3678610,-0.0022971,8.3333333,0.0000000
192.5928125,89636.1246634,43184.6617233,-2.3413147,0.0397540,8.3333333,0.0000000
193.5957426,89636.8639328,43183.9839700,-2.2907066,0.0532040,8.3333333,0.0000000
194.5792509,89637.6178247,43183.3523566,-2.2356283,0.0930704,8.3333333,0.0000000
195.4991154,89638.3610783,43182.8103928,-2.1135589,0.1288297,8.3333333,0.0000000
196.4887239,89639.2470938,43182.3695961,-1.9896315,0.1462803,8.3333333,0.0000000
197.4797733,89640.1688789,43182.0056032,-1.8238276,0.1307814,8.3333333,0.0000000
198.5225764,89641.2020369,43181.8640998,-1.7236414,0.0750434,8.3333333,0.0000000
199.6811957,89642.3443630,43181.6704773,-1.6586254,0.0963443,8.3333333,0.0000000
200.8660424,89643.5291558,43181.6591838,-1.4978617,0.1336470,8.3333333,0.0000000
202.0392746,89644.6881011,43181.8417207,-1.3434753,0.0978277,8.3333333,0.0000000
203.2968406,89645.8918364,43182.2057174,-1.2600623,0.0361161,8.3333333,0.0000000
204.5952210,89647.1212976,43182.6231103,-1.2511644,0.0194696,8.3333333,0.0000000
205.8140666,89648.2814932,43182.9966483,-1.2110528,0.0384423,8.3333333,0.0000000
207.0039779,89649.3731740,43183.4700637,-1.1585663,0.0224717,8.3333333,0.0000000
208.1496281,89650.4213935,43183.9323948,-1.1585688,0.0178256,8.3333333,0.0000000
209.2746374,89651.4536111,43184.3798015,-1.1180905,0.0183883,8.3333333,0.0000000
210.4680130,89652.5043634,43184.9455444,-1.1159375,-0.0226372,8.3333333,0.0000000
211.5205367,89653.4694104,43185.3656520,-1.1689314,-0.0351154,8.3333333,0.0000000
212.5406206,89654.4117781,43185.7561829,-1.1887179,-0.0214808,8.3333333,0.0000000
213.5603787,89655.3620526,43186.1261624,-1.2127489,-0.0251994,8.3333333,0.0000000
214.6223998,89656.3613729,43186.4856731,-1.2411774,-0.0313244,8.3333333,0.0000000
215.6353639,89657.3250782,43186.7977119,-1.2777465,-0.0823530,8.3333333,0.0000000
216.6205969,89658.2739846,43187.0627793,-1.4057348,-0.1402528,8.3333333,0.0000000
217.6368261,89659.2883229,43187.1247434,-1.5584572,-0.1568643,8.3333333,0.0000000
218.6749433,89660.3257931,43187.0880982,-1.7279884,-0.1174383,8.3333333,0.0000000
219.6969262,89661.3076892,43186.8046745,-1.8003918,-0.0503390,8.3333333,0.0000000
220.6949336,89662.2901141,43186.6290036,-1.8296727,-0.1336022,8.3333333,0.0000000
221.6865150,89663.2244877,43186.2970703,-2.0662053,-0.2532432,8.3333333,0.0000000
222.6191006,89663.9616183,43185.7257959,-2.3169550,-0.1932113,8.3333333,0.0000000
223.7266020,89664.7177741,43184.9166064,-2.4603732,-0.1342200,8.3333333,0.0000000
224.9206319,89665.4076649,43183.9420512,-2.6258665,-0.1222376,8.3333333,0.0000000
226.1329575,89665.8986361,43182.8335924,-2.7545202,-0.1367061,8.3333333,0.0000000
227.0163890,89666.1982845,43182.0025316,-2.9123692,-0.1828316,8.3333333,0.0000000
228.1426622,89666.3528436,43180.8869139,-3.1219578,-0.1963716,8.3333333,0.0000000
229.0880847,89666.2386220,43179.9484166,2.9639939,-0.2081744,8.3333333,0.0000000
230.0112063,89666.0232735,43179.0507650,2.7722446,-0.2589985,8.3333333,0.0000000
231.0521900,89665.5351906,43178.1312966,2.4552937,-0.2743372,8.3333333,0.0000000
231.9681979,89664.8108289,43177.5706089,2.2353689,-0.1505472,8.3333333,0.0000000
233.0599768,89663.9547229,43176.8930666,2.1530269,-0.0980920,8.3333333,0.0000000
234.2524957,89662.9095410,43176.3188748,2.0112977,-0.0902906,8.3333333,0.0000000
235.5420480,89661.7135659,43175.8366005,1.9289191,-0.0673162,8.3333333,0.0000000
236.9484250,89660.3853848,43175.3741812,1.8298179,-0.0765178,8.3333333,0.0000000
238.2547747,89659.0994855,43175.1439369,1.7213472,-0.0521042,8.3333333,0.0000000
239.5899515,89657.7746434,43174.9781350,1.6921833,-0.0102467,8.3333333,0.0000000
240.9036554,89656.4701092,43174.8231879,1.6942049,0.0198959,8.3333333,0.0000000
242.2363444,89655.1484115,43174.6523800,1.7448356,0.0450783,8.3333333,0.0000000
243.4353561,89653.9795247,43174.3852982,1.8083296,0.0270735,8.3333333,0.0000000
244.6494321,89652.8032727,43174.0846130,1.8101664,0.0303824,8.3333333,0.0000000
245.9866664,89651.5010923,43173.7804389,1.8858444,0.0691712,8.3333333,0.0000000
247.0897899,89650.4933228,43173.3317943,1.9789687,0.0661287,8.3333333,0.0000000
248.2663091,89649.4088390,43172.8756228,2.0365943,0.1030192,8.3333333,0.0000000
249.4060359,89648.4287256,43172.2939402,2.2175865,0.1188840,8.3333333,0.0000000
250.6622870,89647.5075018,43171.4398244,2.3214376,0.0968237,8.3333333,1.1998543
251.6349489,89646.7988390,43170.7735901,2.4333981,0.1530921,8.4722222,0.0000000
252.6141395,89646.2452480,43169.9659075,2.6202507,0.1880983,8.4722222,0.0000000
253.7011750,89645.7726961,43168.9869586,2.8220519,0.2318090,8.4722222,0.0000000
254.7395673,89645.5835015,43167.9659473,3.1129439,0.2361009,8.4722222,0.0000000
255.8223660,89645.7126296,43166.8908758,-2.9603184,0.1603373,8.4722222,0.0000000
256.9555123,89645.9822718,43165.7902788,-2.8149427,0.1608756,8.4722222,0.0000000
257.9859237,89646.4040070,43164.8501262,-2.6122548,0.2034949,8.4722222,0.0000000
258.8449601,89646.9297399,43164.1707526,-2.4304498,0.1431119,8.4722222,0.0000000
259.8621531,89647.6271944,43163.4303211,-2.3437440,0.0882407,8.4722222,0.0000000
260.7983404,89648.3267170,43162.8081355,-2.2580821,0.0861581,8.4722222,0.0000000
261.7788385,89649.1076237,43162.2152096,-2.1786060,0.0893191,8.4722222,0.0000000
262.8093680,89649.9762120,43161.6606419,-2.0784590,0.1389022,8.4722222,0.0000000
263.7693019,89650.8436322,43161.2494784,-1.9021262,0.1492793,8.4722222,0.0000000
264.7738998,89651.8229106,43161.0253564,-1.7851951,0.0756644,8.4722222,0.0000000
265.8816809,89652.9075422,43160.8000715,-1.7422943,0.0607489,8.4722222,0.0000000
266.9421533,89653.9581193,43160.6555398,-1.6534761,0.0785547,8.4722222,0.0000000
268.0216344,89655.0371276,43160.6235954,-1.5741909,0.0953111,8.4722222,0.0000000
269.0905992,89656.1058081,43160.6482493,-1.4487053,0.0993659,8.4722222,0.0000000
270.1432146,89657.1324382,43160.8806927,-1.3633780,0.0623117,8.4722222,0.0000000
271.2973140,89658.2649951,43161.1026392,-1.3112012,0.0876407,8.4722222,0.0000000
272.3513119,89659.2614506,43161.4461330,-1.1698588,0.1400167,8.4722222,0.0000000
273.3295578,89660.1312782,43161.8937545,-1.0266531,0.1474516,8.4722222,0.0000000
274.4654906,89661.0665879,43162.5383777,-0.8581198,0.1345437,8.4722222,0.0000000
275.4651991,89661.7361881,43163.2807069,-0.7393160,0.0358668,8.4722222,0.0000000
276.5544335,89662.4740626,43164.0819390,-0.7831962,0.0284602,8.4722222,-1.2426229
277.4936182,89663.1660769,43164.7169068,-0.6815868,0.1400267,8.3333333,0.0000000
278.4230010,89663.6385168,43165.5172523,-0.5215468,0.0601868,8.3333333,0.0000000
279.3743335,89664.1030277,43166.3474711,-0.5683926,-0.0124957,8.3333333,0.0000000
280.2741573,89664.6331649,43167.0745457,-0.5446784,0.0000300,8.3333333,0.0000000
281.2560720,89665.0747865,43167.9515443,-0.5683362,-0.1116315,8.3333333,0.0000000
282.1398141,89665.6315352,43168.6378614,-0.7529444,-0.1693403,8.3333333,0.0000000
282.8768801,89666.1796921,43169.1305989,-0.8428042,-0.1196308,8.3333333,0.0000000
283.7265771,89666.8160635,43169.6936409,-0.9427702,-0.1709165,8.3333333,0.0000000
284.5479981,89667.5254591,43170.1077549,-1.1284258,-0.1795957,8.3333333,0.0000000
285.3510670,89668.2786267,43170.3864273,-1.2345216,-0.1173376,8.3333333,0.0000000
286.2099852,89669.0941187,43170.6560813,-1.3234395,-0.1466131,8.3333333,0.0000000
287.1252750,89669.9946522,43170.8197724,-1.4946438,-0.2138235,8.3333333,0.0000000
288.0124688,89670.8814253,43170.7924531,-1.7088528,-0.2252583,8.3333333,0.0000000
288.8134555,89671.6561232,43170.5889271,-1.8749205,-0.1608171,8.3333333,0.0000000
289.6084606,89672.4024667,43170.3150577,-1.9655156,-0.1382319,8.3333333,0.0000000
290.3964913,89673.1160664,43169.9807406,-2.0937466,-0.1480510,8.3333333,0.0000000
291.2960768,89673.8599283,43169.4748517,-2.2153689,-0.1113834,8.3333333,0.0000000
292.1666829,89674.5294429,43168.9183401,-2.2909166,-0.0683817,8.3333333,0.0000000
293.1069326,89675.2207495,43168.2810295,-2.3391983,-0.0539770,8.3333333,0.0000000
294.0895704,89675.9116726,43167.5823147,-2.3947083,-0.0733723,8.3333333,0.0000000
295.1037150,89676.5765636,43166.8165412,-2.4857068,-0.0822387,8.3333333,0.0000000
296.0687676,89677.1164930,43166.0166645,-2.5574749,-0.0597616,8.3333333,0.0000000
297.0912987,89677.6725956,43165.1585737,-2.6044880,-0.0567379,8.3333333,0.0000000
298.1143300,89678.1623543,43164.2603925,-2.6735358,-0.0669273,8.3333333,0.0000000
299.1079441,89678.5819567,43163.3597245,-2.7394566,-0.0679294,8.3333333,0.0000000
300.1119418,89678.9437463,43162.4231779,-2.8092322,-0.0691363,8.3333333,0.0000000
301.1417772,89679.2451202,43161.4384268,-2.8800683,-0.0683216,8.3333333,0.0000000
302.1611351,89679.4732356,43160.4449209,-2.9492365,-0.0928916,8.3333333,0.0000000
303.1262165,89679.6242671,43159.4917307,-3.0644060,-0.1108526,8.3333333,0.0000000
304.0410096,89679.6177041,43158.5769611,3.1255598,-0.0826957,8.3333333,0.0000000
304.9745975,89679.5946347,43157.6436583,3.0659261,-0.0823696,8.3333333,0.0000000
305.8486245,89679.4812481,43156.7770173,2.9766674,-0.0996037,8.3333333,0.0000000
306.7352252,89679.3057501,43155.9079596,2.8905610,-0.1149554,8.3333333,0.0000000
